mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier,param_representation,param_representation__max_df,param_representation__min_df,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
8.593608061472574,0.5772317620948922,4.105116128921509,0.4233935258177873,MultinomialNB(),TfidfVectorizer(),0.8,0.5,"{'classifier': MultinomialNB(), 'representation': TfidfVectorizer(), 'representation__max_df': 0.8, 'representation__min_df': 0.5}",0.5764338852891768,0.578063122524901,0.5802232089283571,0.5782400722474783,0.0015520366863904457,53
10.241839090983072,0.4072440891712137,4.83616288503011,0.22953433042899501,MultinomialNB(),TfidfVectorizer(),0.8,1.0,"{'classifier': MultinomialNB(), 'representation': TfidfVectorizer(), 'representation__max_df': 0.8, 'representation__min_df': 1}",0.8581713462922966,0.859594383775351,0.8672746909876395,0.8616801403517624,0.003998375214391419,10
8.89097491900126,0.19853900288409002,3.766531149546305,0.17069052053695122,MultinomialNB(),TfidfVectorizer(),0.9,0.1,"{'classifier': MultinomialNB(), 'representation': TfidfVectorizer(), 'representation__max_df': 0.9, 'representation__min_df': 0.1}",0.7505399568034558,0.7358694347773911,0.7519500780031201,0.7461198231946558,0.007270944802340762,30
8.751505215962728,0.26511557289591947,4.0030256907145185,0.3893847575895702,MultinomialNB(),TfidfVectorizer(),0.9,0.5,"{'classifier': MultinomialNB(), 'representation': TfidfVectorizer(), 'representation__max_df': 0.9, 'representation__min_df': 0.5}",0.5897528197744181,0.5827433097323893,0.592823712948518,0.5884399474851084,0.004218716825920902,49
9.104870160420736,0.2407846266071913,4.334252119064331,0.1060779573308058,MultinomialNB(),TfidfVectorizer(),0.9,1.0,"{'classifier': MultinomialNB(), 'representation': TfidfVectorizer(), 'representation__max_df': 0.9, 'representation__min_df': 1}",0.8579313654907608,0.858994359774391,0.8667946717868715,0.8612401323506744,0.003951554164541614,11
8.695111354192099,0.4088094341490839,3.875159819920858,0.3977017378044201,MultinomialNB(),TfidfVectorizer(),1.0,0.1,"{'classifier': MultinomialNB(), 'representation': TfidfVectorizer(), 'representation__max_df': 1.0, 'representation__min_df': 0.1}",0.7497000239980801,0.7442697707908317,0.7532701308052322,0.749079975198048,0.003700447313773556,28
9.38162612915039,0.32216749047291965,3.385680834452311,0.13359201076228988,MultinomialNB(),TfidfVectorizer(),1.0,0.5,"{'classifier': MultinomialNB(), 'representation': TfidfVectorizer(), 'representation__max_df': 1.0, 'representation__min_df': 0.5}",0.6030717542596592,0.6037441497659907,0.6091443657746309,0.6053200899334269,0.0027180683351044383,43
8.9055917263031,0.13931201910108776,4.22313133875529,0.09597672437429684,MultinomialNB(),TfidfVectorizer(),1.0,1.0,"{'classifier': MultinomialNB(), 'representation': TfidfVectorizer(), 'representation__max_df': 1.0, 'representation__min_df': 1}",0.857451403887689,0.858634345373815,0.8669146765870634,0.8610001419495225,0.004209998228337178,12
22.524296919504803,0.12467840407735054,8.016520182291666,0.458712439598431,MultinomialNB(),LexiconCountVectorizer(),0.8,0.1,"{'classifier': MultinomialNB(), 'representation': LexiconCountVectorizer(), 'representation__max_df': 0.8, 'representation__min_df': 0.1}",0.7329013678905687,0.7308292331693268,0.7356294251770071,0.7331200087456343,0.0019657591740050253,31
22.512526671091717,0.4388757865774325,6.965496857961019,0.12691634832128423,MultinomialNB(),LexiconCountVectorizer(),0.8,0.5,"{'classifier': MultinomialNB(), 'representation': LexiconCountVectorizer(), 'representation__max_df': 0.8, 'representation__min_df': 0.5}",0.5911927045836333,0.5958238329533181,0.5919836793471739,0.5930000722947084,0.0020226432313474275,48
24.302610397338867,0.24628395519508,8.471814235051474,0.7885736418671614,MultinomialNB(),LexiconCountVectorizer(),0.8,1.0,"{'classifier': MultinomialNB(), 'representation': LexiconCountVectorizer(), 'representation__max_df': 0.8, 'representation__min_df': 1}",0.8436525077993761,0.8525141005640225,0.8556342253690148,0.8506002779108045,0.005075262018892908,13
23.764769474665325,0.9768638625365998,7.080983956654866,0.30562648316576496,MultinomialNB(),LexiconCountVectorizer(),0.9,0.1,"{'classifier': MultinomialNB(), 'representation': LexiconCountVectorizer(), 'representation__max_df': 0.9, 'representation__min_df': 0.1}",0.7291816654667627,0.7256690267610705,0.7313092523700948,0.7287199815326426,0.002325639735849309,33
24.221186955769856,0.33450307630727333,7.018936951955159,0.04498336666893953,MultinomialNB(),LexiconCountVectorizer(),0.9,0.5,"{'classifier': MultinomialNB(), 'representation': LexiconCountVectorizer(), 'representation__max_df': 0.9, 'representation__min_df': 0.5}",0.5967122630189585,0.5963038521540862,0.5988239529581183,0.5972800227103877,0.0011043822756122061,47
25.414364337921143,0.5526293627490749,8.454501549402872,0.28194830718527764,MultinomialNB(),LexiconCountVectorizer(),0.9,1.0,"{'classifier': MultinomialNB(), 'representation': LexiconCountVectorizer(), 'representation__max_df': 0.9, 'representation__min_df': 1}",0.8432925365970723,0.8513140525621025,0.8545541821672867,0.8497202571088205,0.004733659838325207,15
23.50687901178996,0.46714039142387104,7.876180330912272,0.39408079719470485,MultinomialNB(),LexiconCountVectorizer(),1.0,0.1,"{'classifier': MultinomialNB(), 'representation': LexiconCountVectorizer(), 'representation__max_df': 1.0, 'representation__min_df': 0.1}",0.7258219342452604,0.7254290171606864,0.7272290891635665,0.7261600135231712,0.0007727819884472312,35
23.324330806732178,0.7399232653840152,6.821541627248128,0.43865271418010254,MultinomialNB(),LexiconCountVectorizer(),1.0,0.5,"{'classifier': MultinomialNB(), 'representation': LexiconCountVectorizer(), 'representation__max_df': 1.0, 'representation__min_df': 0.5}",0.6105111591072714,0.6164646585863435,0.6081843273730949,0.6117200483555699,0.003486835352318149,42
26.20697832107544,0.450191674288813,9.649782339731852,0.980078440838922,MultinomialNB(),LexiconCountVectorizer(),1.0,1.0,"{'classifier': MultinomialNB(), 'representation': LexiconCountVectorizer(), 'representation__max_df': 1.0, 'representation__min_df': 1}",0.8420926325893928,0.8508340333613345,0.8532341293651746,0.8487202651053006,0.0047877795675623485,17
9.935927391052246,0.26823466749871866,4.211718161900838,0.3815803048819275,LogisticRegression(max_iter=1000),CountVectorizer(),0.8,0.1,"{'classifier': LogisticRegression(max_iter=1000), 'representation': CountVectorizer(), 'representation__max_df': 0.8, 'representation__min_df': 0.1}",0.7721382289416847,0.7632305292211689,0.7673106924276971,0.7675598168635168,0.0036408172906744877,27
9.982067902882894,1.320100292194895,4.40994652112325,0.6332364180304995,LogisticRegression(max_iter=1000),CountVectorizer(),0.8,0.5,"{'classifier': LogisticRegression(max_iter=1000), 'representation': CountVectorizer(), 'representation__max_df': 0.8, 'representation__min_df': 0.5}",0.5812335013198944,0.5893435737429498,0.5889835593423737,0.5865202114684059,0.0037411567496285526,50
21.847455263137817,1.8652694408969708,4.714432875315349,0.2851093452247188,LogisticRegression(max_iter=1000),CountVectorizer(),0.8,1.0,"{'classifier': LogisticRegression(max_iter=1000), 'representation': CountVectorizer(), 'representation__max_df': 0.8, 'representation__min_df': 1}",0.8760499160067194,0.8733949357974319,0.8773550942037681,0.8755999820026398,0.0016477346280756157,9
11.789740006128946,0.8987457162749902,4.810781955718994,0.7912072447186105,LogisticRegression(max_iter=1000),CountVectorizer(),0.9,0.1,"{'classifier': LogisticRegression(max_iter=1000), 'representation': CountVectorizer(), 'representation__max_df': 0.9, 'representation__min_df': 0.1}",0.7716582673386129,0.7681507260290411,0.7709108364334574,0.770239943267037,0.0015084837288151613,25
10.621511538823446,0.6521170444120342,6.270610809326172,2.059292940360938,LogisticRegression(max_iter=1000),CountVectorizer(),0.9,0.5,"{'classifier': LogisticRegression(max_iter=1000), 'representation': CountVectorizer(), 'representation__max_df': 0.9, 'representation__min_df': 0.5}",0.5991120710343173,0.5990639625585024,0.6018240729629185,0.6000000355185794,0.0012899387724810056,46
21.69094228744507,1.5803314419009822,4.705515782038371,0.45364404150519577,LogisticRegression(max_iter=1000),CountVectorizer(),0.9,1.0,"{'classifier': LogisticRegression(max_iter=1000), 'representation': CountVectorizer(), 'representation__max_df': 0.9, 'representation__min_df': 1}",0.877129829613631,0.874594983799352,0.8767550702028081,0.8761599612052637,0.001117132300359767,8
11.178838094075521,0.5407424346917248,3.7306193510691323,0.14420456859658634,LogisticRegression(max_iter=1000),CountVectorizer(),1.0,0.1,"{'classifier': LogisticRegression(max_iter=1000), 'representation': CountVectorizer(), 'representation__max_df': 1.0, 'representation__min_df': 0.1}",0.7745380369570435,0.7699507980319212,0.7698307932317293,0.7714398760735647,0.00219127830773971,24
9.837183872858683,0.3745603731567401,3.694662094116211,0.06991517163716231,LogisticRegression(max_iter=1000),CountVectorizer(),1.0,0.5,"{'classifier': LogisticRegression(max_iter=1000), 'representation': CountVectorizer(), 'representation__max_df': 1.0, 'representation__min_df': 0.5}",0.6197504199664027,0.6199447977919117,0.6236649465978639,0.6211200547853927,0.0018012590851307897,41
24.76917513211568,1.682730833512696,3.9537333647410073,0.1882986060251329,LogisticRegression(max_iter=1000),CountVectorizer(),1.0,1.0,"{'classifier': LogisticRegression(max_iter=1000), 'representation': CountVectorizer(), 'representation__max_df': 1.0, 'representation__min_df': 1}",0.877009839212863,0.874954998199928,0.8771150846033842,0.8763599740053918,0.0009943966038123823,6
8.935700178146362,0.29410247852126076,3.817952315012614,0.2324307770891512,LogisticRegression(max_iter=1000),TfidfVectorizer(),0.8,0.1,"{'classifier': LogisticRegression(max_iter=1000), 'representation': TfidfVectorizer(), 'representation__max_df': 0.8, 'representation__min_df': 0.1}",0.7715382769378449,0.7634705388215529,0.7697107884315373,0.768239868063645,0.0034539643527187686,26
9.767166296641031,0.5130025606057638,3.6825382709503174,0.23541503394607183,LogisticRegression(max_iter=1000),TfidfVectorizer(),0.8,0.5,"{'classifier': LogisticRegression(max_iter=1000), 'representation': TfidfVectorizer(), 'representation__max_df': 0.8, 'representation__min_df': 0.5}",0.5790736741060715,0.5852634105364215,0.5869434777391096,0.5837601874605342,0.0033841012610494902,52
10.603156963984171,0.26924084949899363,4.599348386128743,0.4073424672376543,LogisticRegression(max_iter=1000),TfidfVectorizer(),0.8,1.0,"{'classifier': LogisticRegression(max_iter=1000), 'representation': TfidfVectorizer(), 'representation__max_df': 0.8, 'representation__min_df': 1}",0.8852891768658507,0.8810752430097204,0.8882755310212409,0.8848799836322706,0.0029537113590664492,2
8.725776195526123,0.5414073834038267,3.363091548283895,0.11189091109697968,LogisticRegression(max_iter=1000),TfidfVectorizer(),0.9,0.1,"{'classifier': LogisticRegression(max_iter=1000), 'representation': TfidfVectorizer(), 'representation__max_df': 0.9, 'representation__min_df': 0.1}",0.7738180945524358,0.7686307452298092,0.7731909276371055,0.7718799224731168,0.0023117380407739734,23
8.443626483281454,0.39834653160685285,3.7173848946889243,0.38996196743495654,LogisticRegression(max_iter=1000),TfidfVectorizer(),0.9,0.5,"{'classifier': LogisticRegression(max_iter=1000), 'representation': TfidfVectorizer(), 'representation__max_df': 0.9, 'representation__min_df': 0.5}",0.6017518598512119,0.5989439577583103,0.6030241209648386,0.601239979524787,0.0017045916518651342,45
9.615997473398844,0.16902698811777417,4.167796691258748,0.2149429322785308,LogisticRegression(max_iter=1000),TfidfVectorizer(),0.9,1.0,"{'classifier': LogisticRegression(max_iter=1000), 'representation': TfidfVectorizer(), 'representation__max_df': 0.9, 'representation__min_df': 1}",0.8884089272858171,0.8816752670106804,0.8873154926197048,0.8857998956387342,0.002950516432963778,1
9.286263783772787,0.6988796468630389,3.6119646231333413,0.20421115913594368,LogisticRegression(max_iter=1000),TfidfVectorizer(),1.0,0.1,"{'classifier': LogisticRegression(max_iter=1000), 'representation': TfidfVectorizer(), 'representation__max_df': 1.0, 'representation__min_df': 0.1}",0.7762179025677945,0.7724708988359534,0.7727109084363375,0.7737999032800286,0.0017125889891811937,22
9.854053656260172,1.9917485369198014,3.694848616917928,0.6871470015711245,LogisticRegression(max_iter=1000),TfidfVectorizer(),1.0,0.5,"{'classifier': LogisticRegression(max_iter=1000), 'representation': TfidfVectorizer(), 'representation__max_df': 1.0, 'representation__min_df': 0.5}",0.6227501799856011,0.6211448457938318,0.6219848793951758,0.6219599683915362,0.000655611615410971,40
9.425293604532877,0.07798950427131233,3.8895151615142822,0.06242615150582389,LogisticRegression(max_iter=1000),TfidfVectorizer(),1.0,1.0,"{'classifier': LogisticRegression(max_iter=1000), 'representation': TfidfVectorizer(), 'representation__max_df': 1.0, 'representation__min_df': 1}",0.8863690904727621,0.8790351614064562,0.8882755310212409,0.8845599276334865,0.003983374640404054,3
22.013959725697834,0.712312312121413,6.614972909291585,0.10529476947328836,LogisticRegression(max_iter=1000),LexiconCountVectorizer(),0.8,0.1,"{'classifier': LogisticRegression(max_iter=1000), 'representation': LexiconCountVectorizer(), 'representation__max_df': 0.8, 'representation__min_df': 0.1}",0.7950563954883609,0.8036721468858754,0.795391815672627,0.7980401193489545,0.0039847983895031506,21
22.406344175338745,0.5662807428796829,6.46754511197408,0.16338998767684262,LogisticRegression(max_iter=1000),LexiconCountVectorizer(),0.8,0.5,"{'classifier': LogisticRegression(max_iter=1000), 'representation': LexiconCountVectorizer(), 'representation__max_df': 0.8, 'representation__min_df': 0.5}",0.7159827213822895,0.717508700348014,0.704428177127085,0.7126398662857962,0.00583986484320933,39
29.27936577796936,0.9598888057076315,7.102928876876831,0.2453642077874652,LogisticRegression(max_iter=1000),LexiconCountVectorizer(),0.8,1.0,"{'classifier': LogisticRegression(max_iter=1000), 'representation': LexiconCountVectorizer(), 'representation__max_df': 0.8, 'representation__min_df': 1}",0.877009839212863,0.875195007800312,0.8766350654026162,0.8762799708052637,0.0007822925257630658,7
22.085850556691486,0.36068790772550663,6.43783696492513,0.03333757467809227,LogisticRegression(max_iter=1000),LexiconCountVectorizer(),0.9,0.1,"{'classifier': LogisticRegression(max_iter=1000), 'representation': LexiconCountVectorizer(), 'representation__max_df': 0.9, 'representation__min_df': 0.1}",0.798776097912167,0.8065522620904836,0.7975519020760831,0.8009600873595778,0.003985722646899102,20
21.479905605316162,0.044343500129884916,6.457273960113525,0.1644464954831394,LogisticRegression(max_iter=1000),LexiconCountVectorizer(),0.9,0.5,"{'classifier': LogisticRegression(max_iter=1000), 'representation': LexiconCountVectorizer(), 'representation__max_df': 0.9, 'representation__min_df': 0.5}",0.7235421166306696,0.7221888875555023,0.7107884315372615,0.7188398119078111,0.005719927251048079,38
31.080581029256184,1.2745090994505435,7.163338820139567,0.2558933934893171,LogisticRegression(max_iter=1000),LexiconCountVectorizer(),0.9,1.0,"{'classifier': LogisticRegression(max_iter=1000), 'representation': LexiconCountVectorizer(), 'representation__max_df': 0.9, 'representation__min_df': 1}",0.8768898488120951,0.8754350174006961,0.8768750750030001,0.8763999804052638,0.0006823585404057567,5
22.681514978408813,0.23029311643770703,6.985448678334554,0.37630151666670864,LogisticRegression(max_iter=1000),LexiconCountVectorizer(),1.0,0.1,"{'classifier': LogisticRegression(max_iter=1000), 'representation': LexiconCountVectorizer(), 'representation__max_df': 1.0, 'representation__min_df': 0.1}",0.8020158387329014,0.8078723148925957,0.797191887675507,0.8023600137670014,0.004367052684626532,19
20.99916871388753,0.9403124754173331,5.820018212000529,0.669872470927426,LogisticRegression(max_iter=1000),LexiconCountVectorizer(),1.0,0.5,"{'classifier': LogisticRegression(max_iter=1000), 'representation': LexiconCountVectorizer(), 'representation__max_df': 1.0, 'representation__min_df': 0.5}",0.7317014638828894,0.7331093243729749,0.7172686907476299,0.727359826334498,0.0071586209502624175,34
32.64819836616516,0.9591802734851269,5.344274838765462,0.21962659415310962,LogisticRegression(max_iter=1000),LexiconCountVectorizer(),1.0,1.0,"{'classifier': LogisticRegression(max_iter=1000), 'representation': LexiconCountVectorizer(), 'representation__max_df': 1.0, 'representation__min_df': 1}",0.876769858411327,0.874954998199928,0.8778351134045361,0.8765199900052637,0.0011890028211952173,4
